"","subjectid","activity","feature","mean_measure"
"7704","6","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.230693028479167
"7705","6","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.242353857320833
"7706","6","WALKING_DOWNSTAIRS","FFTBodyGyroscopemean",0.0286297962923611
"7707","6","WALKING_DOWNSTAIRS","FFTBodyGyroscopemeanFreq",0.151864661491667
"7708","6","WALKING_DOWNSTAIRS","FFTBodyGyroscopestd",-0.265954384515972
"7709","6","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudemean",0.10384507225
"7710","6","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudestd",0.209502174375
"7711","6","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkmean",0.0347444985356944
"7712","6","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkstd",0.0349992593722222
"7713","6","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudemean",0.333754731458333
"7714","6","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudestd",0.373611914166667
"7715","6","WALKING_DOWNSTAIRS","tBodyAccelerometermean",0.0500996872914583
"7716","6","WALKING_DOWNSTAIRS","tBodyAccelerometerstd",0.141214122013264
"7717","6","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.0829366854166667
"7718","6","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.111228416159583
"7719","6","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkmean",-0.0465590266125
"7720","6","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkstd",0.0130122965222222
"7721","6","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudemean",0.0142677821595833
"7722","6","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudestd",-0.0426276750979167
"7723","6","WALKING_DOWNSTAIRS","tBodyGyroscopemean",-0.0144202350367361
"7724","6","WALKING_DOWNSTAIRS","tBodyGyroscopestd",-0.160537738751389
"7725","6","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudemean",0.333754731458333
"7726","6","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudestd",0.373611914166667
"7727","6","WALKING_DOWNSTAIRS","tGravityAccelerometermean",0.237135101262083
"7728","6","WALKING_DOWNSTAIRS","tGravityAccelerometerstd",-0.940787545069444
"7729","6","WALKING_UPSTAIRS","angletBodyAccelerometerJerkMeangravityMean",0.00321117401960784
"7730","6","WALKING_UPSTAIRS","angletBodyAccelerometerMeangravity",0.00864138094705883
"7731","6","WALKING_UPSTAIRS","angletBodyGyroscopeJerkMeangravityMean",-0.0993653566196078
"7732","6","WALKING_UPSTAIRS","angletBodyGyroscopeMeangravityMean",0.128194466470588
"7733","6","WALKING_UPSTAIRS","angleXgravityMean",-0.679096001568627
"7734","6","WALKING_UPSTAIRS","angleYgravityMean",0.318508028823529
"7735","6","WALKING_UPSTAIRS","angleZgravityMean",0.0345334914843137
"7736","6","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmean",-0.305706326724837
"7737","6","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.448271085718954
"7738","6","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkstd",-0.258490057421569
"7739","6","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemean",-0.0819479396203922
"7740","6","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",-0.0140154345627451
"7741","6","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.222161433666667
"7742","6","WALKING_UPSTAIRS","FFTBodyAccelerometermean",-0.153506654190196
"7743","6","WALKING_UPSTAIRS","FFTBodyAccelerometermeanFreq",-0.202263460408627
"7744","6","WALKING_UPSTAIRS","FFTBodyAccelerometerstd",-0.0759613233353595
"7745","6","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.169868234496078
"7746","6","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",-0.0612378407705882
"7747","6","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.177734840922353
"7748","6","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.45923633377451
"7749","6","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.0285053836466667
"7750","6","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.455937719019608
"7751","6","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.230627015078431
"7752","6","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.0144807316545098
"7753","6","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.318173892545098
"7754","6","WALKING_UPSTAIRS","FFTBodyGyroscopemean",-0.163710999602614
"7755","6","WALKING_UPSTAIRS","FFTBodyGyroscopemeanFreq",-0.0583641463281046
"7756","6","WALKING_UPSTAIRS","FFTBodyGyroscopestd",-0.337954928196078
"7757","6","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.207379799254902
"7758","6","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudestd",-0.169970363039216
"7759","6","WALKING_UPSTAIRS","tBodyAccelerometerJerkmean",0.0244806728006536
"7760","6","WALKING_UPSTAIRS","tBodyAccelerometerJerkstd",-0.260843769668562
"7761","6","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudemean",0.0177790974433333
"7762","6","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudestd",-0.0791508842176471
"7763","6","WALKING_UPSTAIRS","tBodyAccelerometermean",0.0396347926022222
"7764","6","WALKING_UPSTAIRS","tBodyAccelerometerstd",-0.07145947214
"7765","6","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.342895367921569
"7766","6","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.440079851313725
"7767","6","WALKING_UPSTAIRS","tBodyGyroscopeJerkmean",-0.056217663177451
"7768","6","WALKING_UPSTAIRS","tBodyGyroscopeJerkstd",-0.281357401853856
"7769","6","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudemean",-0.12912124415098
"7770","6","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudestd",-0.199893710196078
"7771","6","WALKING_UPSTAIRS","tBodyGyroscopemean",-0.0207384929561438
"7772","6","WALKING_UPSTAIRS","tBodyGyroscopestd",-0.273891268976471
"7773","6","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudemean",0.0177790974433333
"7774","6","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudestd",-0.0791508842176471
"7775","6","WALKING_UPSTAIRS","tGravityAccelerometermean",0.184812912101961
"7776","6","WALKING_UPSTAIRS","tGravityAccelerometerstd",-0.926165486797386
"7777","7","LAYING","angletBodyAccelerometerJerkMeangravityMean",0.0199228239403846
"7778","7","LAYING","angletBodyAccelerometerMeangravity",0.0364477050365385
"7779","7","LAYING","angletBodyGyroscopeJerkMeangravityMean",0.0486243772639231
"7780","7","LAYING","angletBodyGyroscopeMeangravityMean",0.0630163120384615
"7781","7","LAYING","angleXgravityMean",0.612487997884615
"7782","7","LAYING","angleYgravityMean",-0.207518642153846
"7783","7","LAYING","angleZgravityMean",-0.808553756346154
"7784","7","LAYING","FFTBodyAccelerometerJerkmean",-0.974149891153846
"7785","7","LAYING","FFTBodyAccelerometerJerkmeanFreq",0.0233807479647436
"7786","7","LAYING","FFTBodyAccelerometerJerkstd",-0.978173105192308
"7787","7","LAYING","FFTBodyAccelerometerMagnitudemean",-0.927976880634615
"7788","7","LAYING","FFTBodyAccelerometerMagnitudemeanFreq",-0.129091025169231
"7789","7","LAYING","FFTBodyAccelerometerMagnitudestd",-0.910542462919231
"7790","7","LAYING","FFTBodyAccelerometermean",-0.951409948012821
"7791","7","LAYING","FFTBodyAccelerometermeanFreq",-0.147543441867949
"7792","7","LAYING","FFTBodyAccelerometerstd",-0.935806376410256
"7793","7","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.968066259230769
"7794","7","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.217605286703846
"7795","7","LAYING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.965359228076923
"7796","7","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.974117912115385
"7797","7","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.104422952923077
"7798","7","LAYING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.969403035384615
"7799","7","LAYING","FFTBodyBodyGyroscopeMagnitudemean",-0.941130719230769
"7800","7","LAYING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.265784491092308
"7801","7","LAYING","FFTBodyBodyGyroscopeMagnitudestd",-0.918892518653846
"7802","7","LAYING","FFTBodyGyroscopemean",-0.956053355448718
"7803","7","LAYING","FFTBodyGyroscopemeanFreq",-0.193000860914936
"7804","7","LAYING","FFTBodyGyroscopestd",-0.953650846858974
"7805","7","LAYING","tBodyAccelerometerJerkMagnitudemean",-0.980127239615385
"7806","7","LAYING","tBodyAccelerometerJerkMagnitudestd",-0.967310932307692
"7807","7","LAYING","tBodyAccelerometerJerkmean",0.036262476116859
"7808","7","LAYING","tBodyAccelerometerJerkstd",-0.975684660192308
"7809","7","LAYING","tBodyAccelerometerMagnitudemean",-0.936392023846154
"7810","7","LAYING","tBodyAccelerometerMagnitudestd",-0.907039513153846
"7811","7","LAYING","tBodyAccelerometermean",0.042791501924359
"7812","7","LAYING","tBodyAccelerometerstd",-0.938584881538462
"7813","7","LAYING","tBodyGyroscopeJerkMagnitudemean",-0.983008829038462
"7814","7","LAYING","tBodyGyroscopeJerkMagnitudestd",-0.971205137884615
"7815","7","LAYING","tBodyGyroscopeJerkmean",-0.0696747218429487
"7816","7","LAYING","tBodyGyroscopeJerkstd",-0.979730946025641
"7817","7","LAYING","tBodyGyroscopeMagnitudemean",-0.915793634807692
"7818","7","LAYING","tBodyGyroscopeMagnitudestd",-0.918662459038462
"7819","7","LAYING","tBodyGyroscopemean",0.00649597186019231
"7820","7","LAYING","tBodyGyroscopestd",-0.953497882820513
"7821","7","LAYING","tGravityAccelerometerMagnitudemean",-0.936392023846154
"7822","7","LAYING","tGravityAccelerometerMagnitudestd",-0.907039513153846
"7823","7","LAYING","tGravityAccelerometermean",0.266055950320513
"7824","7","LAYING","tGravityAccelerometerstd",-0.943891267916667
"7825","7","SITTING","angletBodyAccelerometerJerkMeangravityMean",-0.03875147675625
"7826","7","SITTING","angletBodyAccelerometerMeangravity",0.01363659838625
"7827","7","SITTING","angletBodyGyroscopeJerkMeangravityMean",-0.0327575471666667
"7828","7","SITTING","angletBodyGyroscopeMeangravityMean",-0.0183698506666667
"7829","7","SITTING","angleXgravityMean",-0.930654288541667
"7830","7","SITTING","angleYgravityMean",0.079731682625
"7831","7","SITTING","angleZgravityMean",-0.02380785876875
"7832","7","SITTING","FFTBodyAccelerometerJerkmean",-0.973321453888889
"7833","7","SITTING","FFTBodyAccelerometerJerkmeanFreq",0.00429256370486111
"7834","7","SITTING","FFTBodyAccelerometerJerkstd",-0.976846839652778
"7835","7","SITTING","FFTBodyAccelerometerMagnitudemean",-0.90895677625
"7836","7","SITTING","FFTBodyAccelerometerMagnitudemeanFreq",-0.0112330111875
"7837","7","SITTING","FFTBodyAccelerometerMagnitudestd",-0.88691563825
"7838","7","SITTING","FFTBodyAccelerometermean",-0.936287699513889
"7839","7","SITTING","FFTBodyAccelerometermeanFreq",-0.0401602116861111
"7840","7","SITTING","FFTBodyAccelerometerstd",-0.907197404930556
"7841","7","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.970954184166667
"7842","7","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.18122972525
"7843","7","SITTING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.9684948675
"7844","7","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.978634991458333
"7845","7","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.0553638918958333
"7846","7","SITTING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.97496593875
"7847","7","SITTING","FFTBodyBodyGyroscopeMagnitudemean",-0.933081955208333
"7848","7","SITTING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.142830891383333
"7849","7","SITTING","FFTBodyBodyGyroscopeMagnitudestd",-0.895804978125
"7850","7","SITTING","FFTBodyGyroscopemean",-0.949243251666667
"7851","7","SITTING","FFTBodyGyroscopemeanFreq",-0.133055506097986
"7852","7","SITTING","FFTBodyGyroscopestd",-0.940265720208333
"7853","7","SITTING","tBodyAccelerometerJerkMagnitudemean",-0.976559676458333
"7854","7","SITTING","tBodyAccelerometerJerkMagnitudestd",-0.970243274166667
"7855","7","SITTING","tBodyAccelerometerJerkmean",0.03157957848
"7856","7","SITTING","tBodyAccelerometerJerkstd",-0.974624415763889
"7857","7","SITTING","tBodyAccelerometerMagnitudemean",-0.918432107083333
"7858","7","SITTING","tBodyAccelerometerMagnitudestd",-0.881957619770833
"7859","7","SITTING","tBodyAccelerometermean",0.0491996879543056
"7860","7","SITTING","tBodyAccelerometerstd",-0.9128853381875
"7861","7","SITTING","tBodyGyroscopeJerkMagnitudemean",-0.981665122291667
"7862","7","SITTING","tBodyGyroscopeJerkMagnitudestd",-0.976214430208333
"7863","7","SITTING","tBodyGyroscopeJerkmean",-0.0596388926416667
"7864","7","SITTING","tBodyGyroscopeJerkstd",-0.978782797222222
"7865","7","SITTING","tBodyGyroscopeMagnitudemean",-0.897870535
"7866","7","SITTING","tBodyGyroscopeMagnitudestd",-0.898063314375
"7867","7","SITTING","tBodyGyroscopemean",-0.0191007570376389
"7868","7","SITTING","tBodyGyroscopestd",-0.941005499444444
"7869","7","SITTING","tGravityAccelerometerMagnitudemean",-0.918432107083333
"7870","7","SITTING","tGravityAccelerometerMagnitudestd",-0.881957619770833
"7871","7","SITTING","tGravityAccelerometermean",0.346733305290278
"7872","7","SITTING","tGravityAccelerometerstd",-0.923707077777778
"7873","7","STANDING","angletBodyAccelerometerJerkMeangravityMean",-0.0238336055150943
"7874","7","STANDING","angletBodyAccelerometerMeangravity",0.0102468976660377
"7875","7","STANDING","angletBodyGyroscopeJerkMeangravityMean",-0.00760634756603773
"7876","7","STANDING","angletBodyGyroscopeMeangravityMean",-0.075886457490566
"7877","7","STANDING","angleXgravityMean",-0.81912357754717
"7878","7","STANDING","angleYgravityMean",0.164011262264151
"7879","7","STANDING","angleZgravityMean",0.0579886623962264
"7880","7","STANDING","FFTBodyAccelerometerJerkmean",-0.970572607421384
"7881","7","STANDING","FFTBodyAccelerometerJerkmeanFreq",-0.0596216960225975
"7882","7","STANDING","FFTBodyAccelerometerJerkstd",-0.973371027924528
"7883","7","STANDING","FFTBodyAccelerometerMagnitudemean",-0.945611450377358
"7884","7","STANDING","FFTBodyAccelerometerMagnitudemeanFreq",-0.0288451773293208
"7885","7","STANDING","FFTBodyAccelerometerMagnitudestd",-0.93728796509434
"7886","7","STANDING","FFTBodyAccelerometermean",-0.952372045974843
"7887","7","STANDING","FFTBodyAccelerometermeanFreq",-0.0794819490471698
"7888","7","STANDING","FFTBodyAccelerometerstd",-0.93733963427673
"7889","7","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.967417888301887
"7890","7","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.256759439860377
"7891","7","STANDING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.969092161886792
"7892","7","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.973671168679245
"7893","7","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.0954707400377358
"7894","7","STANDING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.971899418301887
"7895","7","STANDING","FFTBodyBodyGyroscopeMagnitudemean",-0.93870498490566
"7896","7","STANDING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.187181670020755
"7897","7","STANDING","FFTBodyBodyGyroscopeMagnitudestd",-0.919848139056604
"7898","7","STANDING","FFTBodyGyroscopemean",-0.950945121761006
"7899","7","STANDING","FFTBodyGyroscopemeanFreq",-0.224874310722013
"7900","7","STANDING","FFTBodyGyroscopestd",-0.949349850125786
"7901","7","STANDING","tBodyAccelerometerJerkMagnitudemean",-0.973381306226415
"7902","7","STANDING","tBodyAccelerometerJerkMagnitudestd",-0.968566356037736
"7903","7","STANDING","tBodyAccelerometerJerkmean",0.0237654951400629
"7904","7","STANDING","tBodyAccelerometerJerkstd",-0.971424735849057
"7905","7","STANDING","tBodyAccelerometerMagnitudemean",-0.942724659245283
"7906","7","STANDING","tBodyAccelerometerMagnitudestd",-0.933590156792453
"7907","7","STANDING","tBodyAccelerometermean",0.0561238916698113
"7908","7","STANDING","tBodyAccelerometerstd",-0.939924220251572
"7909","7","STANDING","tBodyGyroscopeJerkMagnitudemean",-0.977377083018868
"7910","7","STANDING","tBodyGyroscopeJerkMagnitudestd",-0.97210793
"7911","7","STANDING","tBodyGyroscopeJerkmean",-0.0619909096509434
"7912","7","STANDING","tBodyGyroscopeJerkstd",-0.973662648616352
"7913","7","STANDING","tBodyGyroscopeMagnitudemean",-0.943425564528302
"7914","7","STANDING","tBodyGyroscopeMagnitudestd",-0.918438958867924
"7915","7","STANDING","tBodyGyroscopemean",-0.00716245517918239
"7916","7","STANDING","tBodyGyroscopestd",-0.948841803836478
"7917","7","STANDING","tGravityAccelerometerMagnitudemean",-0.942724659245283
"7918","7","STANDING","tGravityAccelerometerMagnitudestd",-0.933590156792453
"7919","7","STANDING","tGravityAccelerometermean",0.263154755622642
"7920","7","STANDING","tGravityAccelerometerstd",-0.964413839119497
"7921","7","WALKING","angletBodyAccelerometerJerkMeangravityMean",-0.00538084219298246
"7922","7","WALKING","angletBodyAccelerometerMeangravity",-0.0236143875614035
"7923","7","WALKING","angletBodyGyroscopeJerkMeangravityMean",0.0538950093298246
"7924","7","WALKING","angletBodyGyroscopeMeangravityMean",-0.0526936636491228
"7925","7","WALKING","angleXgravityMean",-0.747765638245614
"7926","7","WALKING","angleYgravityMean",0.192339300350877
"7927","7","WALKING","angleZgravityMean",0.135380525087719
"7928","7","WALKING","FFTBodyAccelerometerJerkmean",-0.204466352665205
"7929","7","WALKING","FFTBodyAccelerometerJerkmeanFreq",-0.272144015082456
"7930","7","WALKING","FFTBodyAccelerometerJerkstd",-0.199752692078363
"7931","7","WALKING","FFTBodyAccelerometerMagnitudemean",-0.151243649578947
"7932","7","WALKING","FFTBodyAccelerometerMagnitudemeanFreq",0.172997883545614
"7933","7","WALKING","FFTBodyAccelerometerMagnitudestd",-0.351706780526316
"7934","7","WALKING","FFTBodyAccelerometermean",-0.122873866942865
"7935","7","WALKING","FFTBodyAccelerometermeanFreq",-0.00955435723508772
"7936","7","WALKING","FFTBodyAccelerometerstd",-0.110813301081345
"7937","7","WALKING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.0384187298547368
"7938","7","WALKING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",-0.0127446365087719
"7939","7","WALKING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.022138358
"7940","7","WALKING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.155339855862632
"7941","7","WALKING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.000880340047368421
"7942","7","WALKING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.0841663774087719
"7943","7","WALKING","FFTBodyBodyGyroscopeMagnitudemean",-0.192909765467895
"7944","7","WALKING","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.300315718087719
"7945","7","WALKING","FFTBodyBodyGyroscopeMagnitudestd",-0.343894914947368
"7946","7","WALKING","FFTBodyGyroscopemean",-0.279031803332749
"7947","7","WALKING","FFTBodyGyroscopemeanFreq",0.133136755384211
"7948","7","WALKING","FFTBodyGyroscopestd",-0.439248217976608
"7949","7","WALKING","tBodyAccelerometerJerkMagnitudemean",-0.192948900438596
"7950","7","WALKING","tBodyAccelerometerJerkMagnitudestd",-0.027557329277193
"7951","7","WALKING","tBodyAccelerometerJerkmean",0.029179560694152
"7952","7","WALKING","tBodyAccelerometerJerkstd",-0.183419878454269
"7953","7","WALKING","tBodyAccelerometerMagnitudemean",-0.0978090439438596
"7954","7","WALKING","tBodyAccelerometerMagnitudestd",-0.198554708385965
"7955","7","WALKING","tBodyAccelerometermean",0.0486756871538012
"7956","7","WALKING","tBodyAccelerometerstd",-0.0816246045152047
"7957","7","WALKING","tBodyGyroscopeJerkMagnitudemean",-0.300022779964912
"7958","7","WALKING","tBodyGyroscopeJerkMagnitudestd",-0.0953401161070176
"7959","7","WALKING","tBodyGyroscopeJerkmean",-0.0726673706851228
"7960","7","WALKING","tBodyGyroscopeJerkstd",-0.281368892990058
"7961","7","WALKING","tBodyGyroscopeMagnitudemean",-0.305959351403509
"7962","7","WALKING","tBodyGyroscopeMagnitudestd",-0.19828316695614
"7963","7","WALKING","tBodyGyroscopemean",-0.00577085339847953
"7964","7","WALKING","tBodyGyroscopestd",-0.376808452578947
"7965","7","WALKING","tGravityAccelerometerMagnitudemean",-0.0978090439438596
"7966","7","WALKING","tGravityAccelerometerMagnitudestd",-0.198554708385965
"7967","7","WALKING","tGravityAccelerometermean",0.204207514855561
"7968","7","WALKING","tGravityAccelerometerstd",-0.967138399005848
"7969","7","WALKING_DOWNSTAIRS","angletBodyAccelerometerJerkMeangravityMean",-0.0307260213404255
"7970","7","WALKING_DOWNSTAIRS","angletBodyAccelerometerMeangravity",-0.0386153597021277
"7971","7","WALKING_DOWNSTAIRS","angletBodyGyroscopeJerkMeangravityMean",-0.100218023523404
"7972","7","WALKING_DOWNSTAIRS","angletBodyGyroscopeMeangravityMean",0.259901814042553
"7973","7","WALKING_DOWNSTAIRS","angleXgravityMean",-0.778027535744681
"7974","7","WALKING_DOWNSTAIRS","angleYgravityMean",0.17298945106383
"7975","7","WALKING_DOWNSTAIRS","angleZgravityMean",0.1316399086
"7976","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmean",-0.214418027234752
"7977","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.376615908191489
"7978","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkstd",-0.242138651744681
"7979","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemean",0.218911066191489
"7980","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",0.00380298110638298
"7981","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudestd",0.0214440976893617
"7982","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometermean",-0.0800585673404255
"7983","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometermeanFreq",-0.104893928863121
"7984","7","WALKING_DOWNSTAIRS","FFTBodyAccelerometerstd",-0.0724325180141844
"7985","7","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",0.067389886106383
"7986","7","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",-0.0373844402161702
"7987","7","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",0.107856840302128
"7988","7","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.289096677191489
"7989","7","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.0819463659585106
"7990","7","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.353544695678723
"7991","7","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.255045057404255
"7992","7","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.235200926489362
"7993","7","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.396909651702128
"7994","7","WALKING_DOWNSTAIRS","FFTBodyGyroscopemean",-0.284448270205674
"7995","7","WALKING_DOWNSTAIRS","FFTBodyGyroscopemeanFreq",-0.00388807866056738
"7996","7","WALKING_DOWNSTAIRS","FFTBodyGyroscopestd",-0.426522923609929
"7997","7","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.170319619372979
"7998","7","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudestd",0.0901836280510638
"7999","7","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkmean",0.0205824905652482
"8000","7","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkstd",-0.204961346684043
"8001","7","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudemean",0.0198795285851064
"8002","7","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudestd",0.214544028088723
"8003","7","WALKING_DOWNSTAIRS","tBodyAccelerometermean",0.0555785113716312
"8004","7","WALKING_DOWNSTAIRS","tBodyAccelerometerstd",-0.045245919137234
"8005","7","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.399229959148936
"8006","7","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.29477867693617
"8007","7","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkmean",-0.0589549043659574
"8008","7","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkstd",-0.411817198353191
"8009","7","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudemean",-0.18874081887234
"8010","7","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudestd",-0.259751603446809
"8011","7","WALKING_DOWNSTAIRS","tBodyGyroscopemean",-0.0127441015084397
"8012","7","WALKING_DOWNSTAIRS","tBodyGyroscopestd",-0.367140549198582
"8013","7","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudemean",0.0198795285851064
"8014","7","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudestd",0.214544028088723
"8015","7","WALKING_DOWNSTAIRS","tGravityAccelerometermean",0.215272140385816
"8016","7","WALKING_DOWNSTAIRS","tGravityAccelerometerstd",-0.948770375177305
"8017","7","WALKING_UPSTAIRS","angletBodyAccelerometerJerkMeangravityMean",0.0140026345745098
"8018","7","WALKING_UPSTAIRS","angletBodyAccelerometerMeangravity",0.0175799693921569
"8019","7","WALKING_UPSTAIRS","angletBodyGyroscopeJerkMeangravityMean",-0.117697297115686
"8020","7","WALKING_UPSTAIRS","angletBodyGyroscopeMeangravityMean",0.106104406862745
"8021","7","WALKING_UPSTAIRS","angleXgravityMean",-0.519312376666667
"8022","7","WALKING_UPSTAIRS","angleYgravityMean",0.248699244117647
"8023","7","WALKING_UPSTAIRS","angleZgravityMean",0.312061603254902
"8024","7","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmean",-0.52449602627451
"8025","7","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.48135061521634
"8026","7","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkstd",-0.531028312352941
"8027","7","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemean",-0.378618761568627
"8028","7","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",-0.0892278153411765
"8029","7","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.415307106666667
"8030","7","WALKING_UPSTAIRS","FFTBodyAccelerometermean",-0.345083656993464
"8031","7","WALKING_UPSTAIRS","FFTBodyAccelerometermeanFreq",-0.280498096115621
"8032","7","WALKING_UPSTAIRS","FFTBodyAccelerometerstd",-0.2486026362
